time_of_day,route,stop_id,stop_name,direction,min_load,max_load,avg_load,us_housing_units_no_vehicle_po,us_housing_units_no_vehicle,us_population_low_income_po,us_population_low_income,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old,latitude,longitude
Morning,9,5643, MARKET ST&4TH ST S-NS/SI,Inbound,7,34,18.375,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78837,-122.41011
Evening,9,5643, MARKET ST&4TH ST S-NS/SI,Inbound,9,26,15.375,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78837,-122.41011
Evening,31,5643, MARKET ST&4TH ST S-NS/SI,Inbound,4,25,11.5,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78837,-122.41011
Evening,71,5644, MARKET BET. 5TH & 4TH ST SE-,Inbound,10,17,13,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78569,-122.40806
Morning,716,5644, MARKET BET. 5TH & 4TH ST SE-,Inbound,2,9,6,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78569,-122.40806
Morning,5,5644, MARKET BET. 5TH & 4TH ST SE-,Inbound,14,34,26.44444444,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78569,-122.40806
Morning,571,5644, MARKET BET. 5TH & 4TH ST SE-,Inbound,22,35,28.16666667,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78569,-122.40806
Evening,5,5644, MARKET BET. 5TH & 4TH ST SE-,Inbound,4,20,10.5625,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78569,-122.40806
Morning,6,5645, MARKET ST&5TH ST S-NS/SI,Inbound,15,48,24.46153846,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Evening,509,5645, MARKET ST&5TH ST S-NS/SI,Inbound,6,19,11.42857143,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Morning,509,5645, MARKET ST&5TH ST S-NS/SI,Inbound,9,31,22.25,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Evening,9,5645, MARKET ST&5TH ST S-NS/SI,Inbound,9,30,17.75,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Morning,31,5645, MARKET ST&5TH ST S-NS/SI,Inbound,13,30,25.33333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Evening,21,5645, MARKET ST&5TH ST S-NS/SI,Inbound,8,26,17,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Evening,6,5645, MARKET ST&5TH ST S-NS/SI,Inbound,3,18,9.7,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Evening,31,5645, MARKET ST&5TH ST S-NS/SI,Inbound,4,18,12.5,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Morning,9,5645, MARKET ST&5TH ST S-NS/SI,Inbound,9,35,20.125,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Morning,21,5645, MARKET ST&5TH ST S-NS/SI,Inbound,13,53,38.45454545,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78485,-122.40903
Morning,5,5646, MARKET BET. 5TH & 6TH ST SE-,Inbound,16,39,28.83333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78789,-122.40955
Evening,71,5646, MARKET BET. 5TH & 6TH ST SE-,Inbound,15,25,20.6,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78789,-122.40955
Morning,716,5646, MARKET BET. 5TH & 6TH ST SE-,Inbound,5,17,12.16666667,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78789,-122.40955
Morning,571,5646, MARKET BET. 5TH & 6TH ST SE-,Inbound,23,39,30.33333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78789,-122.40955
Evening,5,5646, MARKET BET. 5TH & 6TH ST SE-,Inbound,6,24,15.26666667,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78789,-122.40955
Morning,509,5647, MARKET ST&6TH ST S-NS/SI,Inbound,10,33,21.6,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78319,-122.41147
Morning,6,5647, MARKET ST&6TH ST S-NS/SI,Inbound,16,57,27.83333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78319,-122.41147
Evening,21,5647, MARKET ST&6TH ST S-NS/SI,Inbound,12,29,19.4,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78319,-122.41147
Evening,6,5647, MARKET ST&6TH ST S-NS/SI,Inbound,3,27,13.3,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78319,-122.41147
Morning,21,5647, MARKET ST&6TH ST S-NS/SI,Inbound,13,61,40.07692308,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78319,-122.41147
Evening,9,5647, MARKET ST&6TH ST S-NS/SI,Inbound,12,37,23.125,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78319,-122.41147
Morning,9,5647, MARKET ST&6TH ST S-NS/SI,Inbound,14,37,22.5,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78319,-122.41147
Evening,509,5647, MARKET ST&6TH ST S-NS/SI,Inbound,10,25,15.85714286,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78319,-122.41147
Morning,5,5648, MARKET BET. 6TH & 7TH SE-MB/,Inbound,18,49,33.11111111,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78261,-122.41227
Evening,5,5648, MARKET BET. 6TH & 7TH SE-MB/,Inbound,10,35,19.21428571,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78261,-122.41227
Evening,71,5648, MARKET BET. 6TH & 7TH SE-MB/,Inbound,18,34,24.8,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78261,-122.41227
Morning,571,5648, MARKET BET. 6TH & 7TH SE-MB/,Inbound,23,39,32.42857143,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78261,-122.41227
Morning,571,5649, MARKET ST BET 7TH & 8TH ST S,Inbound,28,38,34.5,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78061,-122.41497
Morning,6,5649, MARKET ST BET 7TH & 8TH ST S,Inbound,13,60,27.83333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78061,-122.41497
Evening,6,5649, MARKET ST BET 7TH & 8TH ST S,Inbound,5,22,12.3,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78061,-122.41497
Evening,71,5649, MARKET ST BET 7TH & 8TH ST S,Inbound,15,32,23.66666667,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78061,-122.41497
Evening,9,5650, MARKET ST&7TH ST S-NS/SI,Inbound,15,43,25.85714286,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78125,-122.41422
Morning,9,5650, MARKET ST&7TH ST S-NS/SI,Inbound,15,41,23.625,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78125,-122.41422
Evening,21,5650, MARKET ST&7TH ST S-NS/SI,Inbound,11,27,17.6,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78125,-122.41422
Evening,509,5650, MARKET ST&7TH ST S-NS/SI,Inbound,12,28,16,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78125,-122.41422
Morning,509,5650, MARKET ST&7TH ST S-NS/SI,Inbound,12,36,23.2,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78125,-122.41422
Morning,6,5650, MARKET ST&7TH ST S-NS/SI,Inbound,15,59,28.08333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78125,-122.41422
Morning,21,5650, MARKET ST&7TH ST S-NS/SI,Inbound,13,64,40.23076923,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78125,-122.41422
Evening,6,5650, MARKET ST&7TH ST S-NS/SI,Inbound,5,23,12.7,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78125,-122.41422
Evening,21,5651, MARKET ST&8TH ST S-NS/SI,Inbound,10,27,16.66666667,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Morning,509,5651, MARKET ST&8TH ST S-NS/SI,Inbound,16,36,26.6,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Morning,571,5651, MARKET ST&8TH ST S-NS/SI,Inbound,29,39,35.16666667,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Evening,509,5651, MARKET ST&8TH ST S-NS/SI,Inbound,13,32,17.83333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Evening,6,5651, MARKET ST&8TH ST S-NS/SI,Inbound,5,22,12.3,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Evening,9,5651, MARKET ST&8TH ST S-NS/SI,Inbound,12,34,23.85714286,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Morning,21,5651, MARKET ST&8TH ST S-NS/SI,Inbound,7,62,38.69230769,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Morning,9,5651, MARKET ST&8TH ST S-NS/SI,Inbound,16,44,25.375,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Evening,71,5651, MARKET ST&8TH ST S-NS/SI,Inbound,14,35,24,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Morning,6,5651, MARKET ST&8TH ST S-NS/SI,Inbound,14,60,29.69230769,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78102,-122.4176
Morning,571,5652, MARKET ST&9TH ST S-NS/SI,Inbound,32,43,38.5,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Morning,9,5652, MARKET ST&9TH ST S-NS/SI,Inbound,16,41,24.125,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Morning,509,5652, MARKET ST&9TH ST S-NS/SI,Inbound,16,37,28.2,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Evening,6,5652, MARKET ST&9TH ST S-NS/SI,Inbound,6,37,16.2,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Evening,509,5652, MARKET ST&9TH ST S-NS/SI,Inbound,14,33,18.83333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Morning,6,5652, MARKET ST&9TH ST S-NS/SI,Inbound,14,62,31.69230769,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Evening,21,5652, MARKET ST&9TH ST S-NS/SI,Inbound,12,34,19.66666667,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Morning,21,5652, MARKET ST&9TH ST S-NS/SI,Inbound,13,64,42.07692308,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Evening,71,5652, MARKET ST&9TH ST S-NS/SI,Inbound,14,36,26.5,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Evening,9,5652, MARKET ST&9TH ST S-NS/SI,Inbound,13,33,24.28571429,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78094,-122.41898
Morning,37,5653, MARKET ST&15TH ST W-FS/BZ,Outbound,0,14,4.6,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76597,-122.43174
Evening,37,5653, MARKET ST&15TH ST W-FS/BZ,Outbound,14,28,21.66666667,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76597,-122.43174
Morning,37,5654, MARKET ST&16TH ST W-FS/BZ,Outbound,0,14,4.6,0.296929173,4038,0.198784968,7078,13543,7078,0.060610342,7078,0.806159932,7078,37.76417,-122.43394
Evening,37,5654, MARKET ST&16TH ST W-FS/BZ,Outbound,16,29,23.33333333,0.296929173,4038,0.198784968,7078,13543,7078,0.060610342,7078,0.806159932,7078,37.76417,-122.43394
Morning,6,5655, MARKET ST&5TH ST NORTH N-NS/,Outbound,0,21,9,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78555,-122.40963
Evening,571,5655, MARKET ST&5TH ST NORTH N-NS/,Outbound,21,69,41.57142857,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78555,-122.40963
Morning,9,5655, MARKET ST&5TH ST NORTH N-NS/,Outbound,13,26,19.14285714,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78555,-122.40963
Morning,71,5655, MARKET ST&5TH ST NORTH N-NS/,Outbound,4,16,11.25,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78555,-122.40963
Evening,9,5655, MARKET ST&5TH ST NORTH N-NS/,Outbound,15,37,23.5,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78555,-122.40963
Evening,6,5655, MARKET ST&5TH ST NORTH N-NS/,Outbound,14,57,31.63636364,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78555,-122.40963
Morning,509,5655, MARKET ST&5TH ST NORTH N-NS/,Outbound,1,22,14.33333333,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78555,-122.40963
Evening,509,5655, MARKET ST&5TH ST NORTH N-NS/,Outbound,17,36,28.6,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78555,-122.40963
Evening,509,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,15,41,31,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Evening,6,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,12,57,32,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Morning,71,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,7,23,14.5,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Evening,9,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,18,42,28,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Evening,21,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,22,52,42.33333333,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Morning,21,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,4,14,9,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Morning,509,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,5,28,17,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Evening,571,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,22,68,43.25,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Morning,6,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,4,20,9.916666667,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Morning,9,5656, MARKET ST&7TH ST NORTH N-NS/,Outbound,18,39,27.42857143,0.709187279,5660,0.569646018,11300,8201,11300,0.120353982,11300,0.66699115,11300,37.78256,-122.41759
Morning,71,5657, MARKET ST&BATTERY ST N-NS/SI,Outbound,0,9,5.142857143,0.297894737,950,0.231506849,1460,8201,1460,0.091780822,1460,0.837671233,1460,37.79405,-122.4016
Evening,571,5657, MARKET ST&BATTERY ST N-NS/SI,Outbound,9,20,14.16666667,0.297894737,950,0.231506849,1460,8201,1460,0.091780822,1460,0.837671233,1460,37.79405,-122.4016
Morning,509,5657, MARKET ST&BATTERY ST N-NS/SI,Outbound,0,10,4,0.297894737,950,0.231506849,1460,8201,1460,0.091780822,1460,0.837671233,1460,37.79405,-122.4016
Morning,9,5657, MARKET ST&BATTERY ST N-NS/SI,Outbound,0,10,3.8,0.297894737,950,0.231506849,1460,8201,1460,0.091780822,1460,0.837671233,1460,37.79405,-122.4016
Morning,6,5657, MARKET ST&BATTERY ST N-NS/SI,Outbound,0,10,3.777777778,0.297894737,950,0.231506849,1460,8201,1460,0.091780822,1460,0.837671233,1460,37.79405,-122.4016
Evening,509,5657, MARKET ST&BATTERY ST N-NS/SI,Outbound,6,17,9.5,0.297894737,950,0.231506849,1460,8201,1460,0.091780822,1460,0.837671233,1460,37.79405,-122.4016
Evening,6,5657, MARKET ST&BATTERY ST N-NS/SI,Outbound,4,27,14.25,0.297894737,950,0.231506849,1460,8201,1460,0.091780822,1460,0.837671233,1460,37.79405,-122.4016
Evening,9,5657, MARKET ST&BATTERY ST N-NS/SI,Outbound,1,17,5.833333333,0.297894737,950,0.231506849,1460,8201,1460,0.091780822,1460,0.837671233,1460,37.79405,-122.4016
Morning,6,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,2,8,3.6,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Morning,2,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,5,15,10.44444444,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Evening,2,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,0,64,20.14285714,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Morning,21,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,0,14,4.8,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Evening,9,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,1,9,3.25,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Morning,9,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,0,11,3.875,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Evening,6,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,0,7,2.545454545,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Evening,21,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,0,3,1.428571429,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Morning,31,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,0,5,3.333333333,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Morning,509,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,2,5,3,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Evening,31,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,0,17,6,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Evening,509,5658, MARKET ST&BEALE ST E-FS/BZ,Inbound,1,5,2.428571429,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79588,-122.40487
Morning,37,5665, MARKET ST&CASTRO ST S-NS/SB,Inbound,2,7,4,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76564,-122.43854
Evening,37,5665, MARKET ST&CASTRO ST S-NS/SB,Inbound,0,3,1.5,0.359320047,5118,0.276879758,9589,13543,9589,0.095108979,9589,0.776931901,9589,37.76564,-122.43854
Morning,37,5667, MARKET ST&CASTRO ST W-FS/SB,Outbound,0,17,5.8,0.296929173,4038,0.198784968,7078,13543,7078,0.060610342,7078,0.806159932,7078,37.76255,-122.44355
Evening,37,5667, MARKET ST&CASTRO ST W-FS/SB,Outbound,26,44,35.66666667,0.296929173,4038,0.198784968,7078,13543,7078,0.060610342,7078,0.806159932,7078,37.76255,-122.44355
Morning,21,5669, MARKET ST&DRUMM ST N-NS/BZ,Outbound,2,7,4,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79509,-122.39857
Evening,31,5669, MARKET ST&DRUMM ST N-NS/BZ,Outbound,3,11,7.666666667,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79509,-122.39857
Evening,6,5669, MARKET ST&DRUMM ST N-NS/BZ,Outbound,2,21,9.076923077,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79509,-122.39857
Morning,31,5669, MARKET ST&DRUMM ST N-NS/BZ,Outbound,1,5,3,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79509,-122.39857
Morning,6,5669, MARKET ST&DRUMM ST N-NS/BZ,Outbound,0,6,2.5,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79509,-122.39857
Evening,2,5669, MARKET ST&DRUMM ST N-NS/BZ,Outbound,7,26,15.4,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79509,-122.39857
Morning,2,5669, MARKET ST&DRUMM ST N-NS/BZ,Outbound,0,6,3.3,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79509,-122.39857
Evening,21,5669, MARKET ST&DRUMM ST N-NS/BZ,Outbound,5,18,12.57142857,0.168037603,1702,0.236923077,2600,8201,2600,0.081153846,2600,0.846923077,2600,37.79509,-122.39857
Morning,31,5671, MARKET ST&FRONT ST N-NS/BZ,Outbound,1,8,4.444444444,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79538,-122.40296
Morning,21,5671, MARKET ST&FRONT ST N-NS/BZ,Outbound,2,9,4.2,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79538,-122.40296
Evening,5,5671, MARKET ST&FRONT ST N-NS/BZ,Outbound,0,25,9.833333333,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79538,-122.40296
Evening,2,5671, MARKET ST&FRONT ST N-NS/BZ,Outbound,12,34,23.8,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79538,-122.40296
Morning,5,5671, MARKET ST&FRONT ST N-NS/BZ,Outbound,1,17,6.789473684,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79538,-122.40296
Morning,2,5671, MARKET ST&FRONT ST N-NS/BZ,Outbound,3,10,6.333333333,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79538,-122.40296
Evening,31,5671, MARKET ST&FRONT ST N-NS/BZ,Outbound,4,14,10.5,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79538,-122.40296
Evening,21,5671, MARKET ST&FRONT ST N-NS/BZ,Outbound,14,25,19.85714286,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79538,-122.40296
Evening,5,5674, MARKET ST&GRANT AVE W-FS/BZ,Outbound,7,62,34,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.78951,-122.41238
